
서칭뷰 키워드그룹 : 회차별 입찰 정보
조회일자:20260120

! 각 키워드그룹의 집행회차 별 입찰 스케줄 정보입니다.
! 조회 시점에 입찰기간 혹은 발표일에 해당하는 회차에 대해서만 조회가 가능합니다.
! 키워드 그룹별 세부키워드 리스트는 집행 회차별로 변경될 수 있으니 각 회차별 키워드셋을 참고해주시기 바랍니다.

! 기준조회수는 각 회차별 입찰 개시일 직전 30일 간의 PC 조회수를 기반으로 산출하며 해당 기간의 7일 평균 조회수를 반영하여 계산됩니다.
! '기준조회수' = '직전 30일 조회수' x '(7일/30일)'
! 기준조회수는 참고 자료이며 실제 집행 기간 동안 키워드의 노출수를 보장하지는 않습니다. 

! 입찰 결과 발표는 발표일 오전 9시이며 일부 지연이 있을 수 있습니다.
! 모든 낙찰건은 결과 발표 당일 내에 캠페인 등록을 완료해야 합니다.

! 공실구좌는 조회 시점 기준의 공실구좌이며 매일 자정 업데이트됩니다.
! 정기 입찰 결과 발표 후 재입찰 기간 중에 공실 구좌가 발생한 경우에 한하여 재입찰 결과 발표를 진행합니다.

집행회차,집행기간,대분류,소분류,키워드그룹,기준조회수,최저입찰가,정기입찰기간,정기입찰발표,재입찰기간,재입찰발표,입찰가능여부,현재공실구좌
202605,20260126~20260201,게임,게임,온라인게임,10045,810000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,게임,게임기,게임기,917,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,관공서/단체,단체,자선단체,8571,780000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,강의,고등인강,962,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,교육기관,사이버대학교,7983,720000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,교육기관,학점은행제,32952,2640000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,도서/교재,학습지,1141,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,공무원시험,16716,1340000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,공인중개사,6487,520000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,보육교사,2882,290000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,사회복지사,16322,1310000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,수능,8330,670000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,주택관리사,3720,300000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,청소년지도사,2915,240000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,한국사,6650,540000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,시험,한국어교원자격증,2364,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,외국어,어린이영어,180,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,외국어,영어회화,4739,430000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,외국어,중국어,6058,490000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,교육/출판,외국어,화상영어,3218,260000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융기관,증권사,35362,2830000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,간병치매보험,4891,400000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,다이렉트인보험,5089,460000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,다이렉트자동차보험,8454,850000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,담보대출,25042,2010000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,보험일반,8557,780000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,신용대출,5330,430000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,실비보험,9968,800000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,아이보험,4588,370000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,암보험,3953,360000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,여행자보험,18011,1450000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,연금보험/저축,31850,2870000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,오토바이운전자보험,334,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,운전자보험,21665,2170000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,유병자보험,854,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,자동차보험,27933,2520000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,종신/정기보험,1916,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,주택보험,3710,340000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,치아보험,3421,310000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융상품,펫보험,3143,290000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융서비스,가상화폐,266878,26690000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융서비스,간편결제,182,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융서비스,자동차금융,9782,790000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융서비스,재테크,2798,230000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,금융서비스,핀테크,1634,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,금융,카드,신용카드,6270,510000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,기타,다이어트,3353,270000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,기타,창업/프랜차이즈,2931,270000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,기타,카페창업,896,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,선물,가족선물,12117,2070000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,선물,어린이선물,3472,280000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,기타,선물,크리스마스선물,19367,1550000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,공구,멀티탭,11863,950000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,공구,송풍기,3514,320000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,명함,14035,1130000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,사무기기,2411,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,스티커,7845,630000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,전자칠판,1683,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,테이블오더,663,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,포스기,770,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,문구/사무용품,현수막,13118,1050000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,구강청결제,1526,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,마스크,5439,440000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,물티슈,6319,510000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,생리대,2546,210000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,세제/섬유유연제,5355,490000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,치약,4786,480000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,칫솔,4422,360000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,미용/위생용품,칫솔살균기,2975,240000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,반려동물,반려견분양,2296,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,반려동물,반려묘분양,1326,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,반려동물,사료,3563,290000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,보안용품,CCTV,8006,650000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,생활용품,제습제,843,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,악기,피아노,4777,390000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,냄비,3416,280000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,도마,2770,230000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,밀폐용기,3451,280000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,식기건조대,2719,220000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,식기세척기세제,794,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,앞치마,4884,400000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,주방칼/가위,1074,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,키친타올,1260,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,주방용품,프라이팬,3407,280000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,차량용품,엔진오일,4380,360000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,차량용품,자동차썬팅,1862,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,차량용품,전기차충전기,1561,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,차량용품,차량용방향제,5717,460000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,차량용품,타이어,11042,890000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,출산/육아,기저귀,3563,290000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,출산/육아,바디제품,1582,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,생활/가정,출산/육아,분유/이유식,2084,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,결혼,결혼식,9399,850000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,결혼,결혼정보업체,2630,240000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,구독서비스,전자책,3344,270000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,구인구직,아르바이트,15020,1210000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,구인구직,채용,11784,950000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,구인구직,프리랜서,1230,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,기업서비스,복리후생,635,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,렌트카,렌트카,41835,3350000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,법률서비스,법률상담1,44975,4500000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,법률서비스,법률상담2,31944,3200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,숙박,게스트하우스,7539,610000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,숙박,숙박예약,12810,1030000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여가,나들이,8596,690000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여가,스키장,14523,1170000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,ESIM,27732,2220000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,남태평양,5337,430000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,여행사,10311,830000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,유심,11828,950000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,제주도여행,8687,700000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,펜션,2733,220000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,항공권,118205,9460000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(동남아지역),32632,1310000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(동유럽),3556,290000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(미국),2719,220000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(북유럽),2217,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(서유럽),11434,920000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(유럽),1690,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(일본),42318,3390000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(중국지역),23978,1920000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(캐나다),1025,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,여행,해외여행(호주),3393,280000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,운송,용달이사,2219,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,운송,원룸이사,1636,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,운송,포장이사,4676,430000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,갤러리,1494,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,공유오피스,2091,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,부동산,44103,3530000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,상표등록,3162,320000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,세금환급조회,157,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,세무사,4501,370000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,양도세계산,5698,460000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,에어컨청소,1186,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,원산지관리서비스,1160,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,종합소득세신고,12983,1040000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,퀵서비스,3794,310000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,홈페이지제작,5262,430000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,서비스,전문서비스,회계사,2280,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,스포츠,골프,12320,990000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,스포츠,골프거리측정기,682,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,스포츠,골프스윙연습기,486,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,스포츠,농구,10353,830000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,스포츠,축구,5901,480000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,아웃도어,등산스틱,1431,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,아웃도어,등산화,2649,220000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,아웃도어,아웃도어/등산복,1932,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,운동기구/용품,런닝머신,3629,300000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,운동기구/용품,무릎보호대,2765,230000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,운동기구/용품,손목보호대,1893,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,자전거,자전거,10864,870000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,캠핑,에어매트,1412,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,캠핑,에어텐트,1543,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,캠핑,텐트,3087,250000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,스포츠/레저,퍼스널모빌리티,전동킥보드,2294,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,건강식품,난각막,171,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,건강식품,먹는콜라겐,4270,350000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,건강식품,숙취해소제,2219,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,건강식품,아르기닌,7565,610000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,과자류,과자,6158,500000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,과자류,아이스크림,7796,630000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,과자류,초콜릿,4408,360000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,식품,그래놀라,1491,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,식품,돈까스,5437,440000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,식품,라면,7747,620000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
202605,20260126~20260201,식음료,식품,소시지,1533,200000,20260106~20260112,20260113,20260114~20260119,20260120,입찰기간종료,0
